feature_name,feature_type,country,population,latitude,longitude
Mwanza,City,Malawi,11379,-15.6166667,34.5166667
Humahuaca,City,Argentina,11369,-23.1999935,-65.3499494
Caracaraí,City,Brazil,11368,1.8162315,-61.1276748
Belen,City,Argentina,11359,-27.6495927,-67.0332833
Belén,City,Paraguay,11359,-23.4694861,-57.2399793
Las Tablas,City,Panama,11358,7.7603906,-80.28002
Green River,City,United States of America,11358,41.5145577,-109.4649827
Makoua,City,Congo,11355,-0.0095744,15.6400166
Delémont,City,Switzerland,11315,47.3699971,7.3449995
Steinkjer,City,Norway,11274,64.0170602,11.5000109
Santa Cruz,City,Ecuador,11262,-0.533315,-90.3499996
Otar,City,Kazakhstan,11238,43.5345895,75.2138997
Prieska,City,South Africa,11236,-29.6595475,22.7300232
Loreto,City,Mexico,11227,26.0133334,-111.3516635
Mwingi,City,Kenya,11219,-0.9295699,38.070017
Vanimo,City,Papua New Guinea,11204,-2.6900009,141.3039966
Spencer,City,United States of America,11203,43.1452851,-95.1471745
Qasr-e Shirin,City,Iran,11202,34.5123753,45.5772074
Koror,City,Palau,11200,7.3452264,134.4695009
Guymon,City,United States of America,11178,36.6858085,-101.4795012
El Fuerte,City,Mexico,11171,26.4204144,-108.6199956
Havre,City,United States of America,11154,48.5452397,-109.6776829
Villanueva,City,Mexico,11138,22.3500169,-102.88001
Parkes,City,Australia,11137,-33.1295683,148.170015
Lithgow,City,Australia,11128,-33.4961092,150.152788
Hawera,City,New Zealand,11100,-39.5794671,174.2779749
Mpigi,City,Uganda,11082,0.225,32.3136111
Pedernales,City,Dominican Rep.,11072,18.037998,-71.7409976
Bairnsdale,City,Australia,11005,-37.8295915,147.6099975
Biltine,City,Chad,11000,14.5332589,20.9166971
Bowen,City,Australia,10983,-20.0013257,148.208669
Kargat,City,Russia,10881,55.1959448,80.2811356
Kenora,City,Canada,10852,49.7666897,-94.4666476
Ngorongoro,City,Tanzania,10836,-3.2495833,35.5199918
Pozo Almonte,City,Chile,10830,-20.2696297,-69.8000137
Dawson Creek,City,Canada,10802,55.7669694,-120.233266
Santa Barbara,City,Mexico,10800,26.8004429,-105.8200373
Bolama,City,Guinea-Bissau,10769,11.582953,-15.482804
Yeppoon,City,Australia,10769,-23.1329175,150.7567305
Dangriga,City,Belize,10750,16.9700352,-88.2200004
Coalcoman,City,Mexico,10715,18.7803898,-103.1499677
Karusi,City,Burundi,10705,-3.099996,30.1629965
Kavaratti,City,India,10688,10.5625733,72.6368672
Përmet,City,Albania,10686,40.233996,20.3519976
Mariehamn,City,Åland,10682,60.0969962,19.9490045
Safford,City,United States of America,10668,32.8338214,-109.7068801
Ewo,City,Congo,10650,-0.8795988,14.820015
Khilok,City,Russia,10627,51.3500039,110.4500435
Benito Juárez,City,Argentina,10609,-37.6655188,-59.8000297
Songo,City,Angola,10579,-7.3495915,14.8499873
Kimpese,City,Dem. Rep. Congo,10578,-5.549598,14.4333203
Batemans Bay,City,Australia,10557,-35.6896187,150.2073067
Valparaíso,City,Mexico,10545,22.7704305,-103.5699679
Amos,City,Canada,10516,48.5666337,-78.1166637
Puquio,City,Peru,10491,-14.6999955,-74.1299819
Cacheu,City,Guinea-Bissau,10490,12.268998,-16.1649985
Filadelfia,City,Paraguay,10470,-22.3399943,-60.0299899
Santiago,City,Peru,10449,-14.1895874,-75.7399612
Ntcheu,City,Malawi,10445,-14.8166667,34.6333333
Springbok,City,South Africa,10438,-29.6667305,17.8832906
Baie-Comeau,City,Canada,10435,49.222666,-68.157995
Bogue,City,Mauritania,10415,16.5903943,-14.2699665
Puerto Quijarro,City,Bolivia,10392,-17.7796008,-57.7700245
Solenzo,City,Burkina Faso,10385,12.1833333,-4.0833333
Kiama,City,Australia,10379,-34.7095752,150.8400329
Greenville,City,Liberia,10374,5.0111269,-9.0388129
Bethanie,City,Namibia,10363,-26.4995337,17.150002
Taksimo,City,Russia,10359,56.3315344,114.8899792
Canatlan,City,Mexico,10342,24.5199878,-104.7799974
Anadyr,City,Russia,10332,64.7369904,177.4749963
Shamva,City,Zimbabwe,10317,-17.3196289,31.5700004
Labrador City,City,Canada,10313,52.9414313,-66.9158745
Price,City,United States of America,10281,39.5997909,-110.8100169
Sukhothai,City,Thailand,10276,17.0118673,99.7515234
Hinton,City,Canada,10265,53.3999821,-117.5833503
Caldera,City,Chile,10259,-27.0696281,-70.8300283
Lonquimay,City,Chile,10237,-38.4333272,-71.2332854
Merowe,City,Sudan,10234,18.483302,31.816652
Alvorada,City,Brazil,10232,-12.4700024,-49.0820018
Puerto Carreño,City,Colombia,10216,6.1850346,-67.4930227
Busselton,City,Australia,10214,-33.6564095,115.3486592
Kaiapoi,City,New Zealand,10200,-43.3813114,172.6510357
Birao,City,Central African Rep.,10178,10.2836992,22.7833016
Ondjiva,City,Angola,10169,-17.0696183,15.730037
Innisfail,City,Australia,10143,-17.5313472,146.0386722
Katherine,City,Australia,10141,-14.4666247,132.266593
Otuzco,City,Peru,10134,-7.8999971,-78.5699952
Greymouth,City,New Zealand,10100,-42.4716453,171.223143
Nogliki,City,Russia,10098,51.8332819,143.1667028
Eumseong,City,South Korea,10077,36.9352507,127.6897147
Salaverry,City,Unknown,10066,-8.2200293,-78.9899954
Rrëshen,City,Albania,10064,41.7833011,19.8167046
Roboré,City,Bolivia,10036,-18.3295414,-59.7599805
Taltal,City,Chile,10018,-25.4000142,-70.4700245
Astoria,City,United States of America,10011,46.188381,-123.8299974
Skovorodino,City,Russia,10007,53.9833057,123.9166634
Moba,City,Dem. Rep. Congo,10006,-7.0595833,29.7199841
Kuruman,City,South Africa,10006,-27.4495532,23.4200069
Senanga,City,Zambia,10005,-16.1195988,23.2700419
An Nabk,City,Saudi Arabia,10000,31.333302,37.3332965
Moranbah,City,Australia,10000,-22.0015653,148.0380334
Olyokminsk,City,Russia,10000,60.503192,120.3925891
Choele Choel,City,Argentina,10000,-39.2666097,-65.683314
Obluchye,City,Russia,10000,48.9999923,131.083306
Tarin Kowt,City,Afghanistan,10000,32.6332982,65.8666986
Hammerfest,City,Norway,10000,70.6612799,23.6880009
Gyangze,City,China,10000,28.9500016,89.6333296
Gar,City,China,10000,32.2003976,79.9833243
Selkirk,City,Canada,9986,50.1500255,-96.8833218
Vera,City,Argentina,9979,-29.4661743,-60.2165935
Mazowe,City,Zimbabwe,9966,-17.5196167,30.970037
Makale,City,Indonesia,9960,-3.0968278,119.8530871
Grafton,City,Australia,9955,-29.7119991,152.9376827
Vilyuysk,City,Russia,9948,63.7552674,121.6247619
Winslow,City,United States of America,9931,35.0236103,-110.696815
Gamba,City,Gabon,9928,-2.6500333,9.9999991
Catió,City,Guinea-Bissau,9898,11.273036476461991,-15.25424569133715
Ayutla,City,Mexico,9897,16.964354518988458,-99.09466591520858
Bulaevo,City,Kazakhstan,9886,54.9053166,70.4399792
Bocas del Toro,City,Panama,9883,9.3353501,-82.2474707
Kailua-Kona,City,United States of America,9870,19.6381395571486,-155.98771130667805
Bogandé,City,Burkina Faso,9854,12.969,-0.1379965
Dalby,City,Australia,9847,-27.1938582,151.2657434
Komsomolets,City,Kazakhstan,9838,53.750555,62.0502071
Olmos,City,Peru,9800,-5.9795976,-79.7499748
Lobamba,City,eSwatini,9782,-26.4666675,31.1999971
Pokrovsk,City,Russia,9763,61.4934416,129.1272497
Gore,City,New Zealand,9750,-46.0946819,168.9603814
Steinbach,City,Canada,9729,49.5170925,-96.6833081
Aqadyr,City,Kazakhstan,9710,48.2748686,72.8598832
Mandritsara,City,Madagascar,9705,-15.8328463,48.8166479
Sembe,City,Congo,9679,1.6403766,14.5800297
Tshabong,City,Botswana,9679,-26.0094861,22.4000175
Phangnga,City,Thailand,9676,8.4510001,98.5339986
Winnemucca,City,United States of America,9666,40.9733763,-117.7346847
Fort William,City,United Kingdom,9652,56.8164779,-5.1120758
Djambala,City,Congo,9651,-2.5396008,14.7499934
Trujillo,City,Honduras,9646,15.9103583,-85.9600092
San Justo,City,Argentina,9607,-30.7828898,-60.5832894
Biryusinsk,City,Russia,9583,55.9606527,97.8144323
Charters Towers,City,Australia,9573,-20.0809074,146.2587105
Dombarovskiy,City,Russia,9556,50.754588,59.5400244
Igrim,City,Russia,9545,63.193312,64.4194165
Presque Isle,City,United States of America,9466,46.67557721227555,-68.01246423427497
Kodiak,City,United States of America,9461,57.7899984,-152.4069869
Juan José Castelli,City,Argentina,9421,-25.9495414,-60.6166466
Sarnen,City,Switzerland,9410,46.899,8.2430015
Emerald,City,Australia,9398,-23.5122225,148.1673278
Craig,City,United States of America,9391,40.5172801,-107.5503968
Kundiawa,City,Papua New Guinea,9383,-6.0229979,144.9600127
Weyburn,City,Canada,9362,49.6665666,-103.8500025
San Pedro,City,Paraguay,9360,-24.089965,-57.0799891
Shira,City,Russia,9358,54.49144,89.9530517
Gore,City,Ethiopia,9352,8.148996,35.5370045
Orlu,City,Nigeria,9351,5.7837154,7.0333068
Amherst,City,Canada,9336,45.816569,-64.2165819
Villa Ahumada,City,Mexico,9326,30.6104429,-106.5099952
Swan Hill,City,Australia,9276,-35.3396142,143.5400134
Ulladulla,City,Australia,9250,-35.3495361,150.4700297
Kasane,City,Botswana,9250,-17.8095731,25.1500305
Kapuskasing,City,Canada,9240,49.4166852,-82.4333252
Ertis,City,Kazakhstan,9216,53.3453085,75.449906
San Jose,City,Bolivia,9211,-17.8500358,-60.7799958
Halachó,City,Mexico,9165,20.479976,-90.0800161
Cody,City,United States of America,9161,44.5232113,-109.0571007
Trinidad,City,United States of America,9156,37.1713345,-104.5063965
Ust-Nera,City,Russia,9148,64.5665873,143.1999825
Usakos,City,Namibia,9147,-21.9995499,15.5800203
Porto Nacional,City,Brazil,9129,-10.7000329,-48.4199492
Challapata,City,Bolivia,9114,-18.8995841,-66.7799913
Ménaka,City,Mali,9110,15.9166628,2.3999979
Mae Hong Son,City,Thailand,9109,19.3010041,97.9689967
Colac,City,Australia,9089,-38.3395345,143.5800109
Shar,City,Kazakhstan,9087,49.6003174,81.0549385
Ayr,City,Australia,9078,-19.5702409,147.3994677
Dauphin,City,Canada,9077,51.1500161,-100.0499502
Jumla,City,Nepal,9073,29.2500001,82.2167016
Ketchikan,City,United States of America,9070,55.3562193,-131.6639895
Inírida,City,Colombia,9065,3.8540399,-67.9060983
Tula,City,Mexico,9054,23.0003906,-99.7199962
Novo Airão,City,Brazil,9049,-2.6207845,-60.9437842
Namsos,City,Norway,9035,64.4833108,11.5000109
Aguelhok,City,Mali,9000,19.4548706,0.8563712
B'abda,City,Lebanon,9000,33.8333041,35.5332965
Mbamba Bay,City,Tanzania,8997,-11.2829431,34.7666011
Chamical,City,Argentina,8989,-30.3495829,-66.3166604
Sinop,City,Brazil,8961,-11.8499886,-55.4599846
Sodankylä,City,Finland,8942,67.4170593,26.6000195
Kachiry,City,Kazakhstan,8931,53.0803634,76.0899703
Sitka,City,United States of America,8931,57.0603977,-135.3275494
Kuybyshevskiy,City,Tajikistan,8925,37.9793988,68.688975
Quibala,City,Angola,8915,-10.7295919,14.9799536
Makhambet,City,Kazakhstan,8905,47.6713654,51.5797867
Zhangaozen,City,Kazakhstan,8895,43.3003919,52.8000223
Kemijärvi,City,Finland,8883,66.6666659,27.4166621
Cuencame,City,Mexico,8876,24.8704057,-103.6999858
Hamilton,City,Australia,8869,-37.7311995,142.0234135
Sitia,City,Greece,8833,35.2004212,26.0985514
Mokhotlong,City,Lesotho,8809,-29.291004,29.0780015
Shannon,City,Ireland,8781,52.7038489,-8.8641466
Nueva Ocotepeque,City,Honduras,8780,14.4369991,-89.1819985
Buyant-Uhaa,City,Mongolia,8776,44.8666012,110.1500101
Marrupa,City,Mozambique,8762,-13.1983817,37.4994576
Tocantinópolis,City,Brazil,8750,-6.3195768,-47.4199844
Corozal,City,Belize,8724,18.3979981,-88.3880005
Al Quwayiyah,City,Saudi Arabia,8712,24.0737101,45.2806364
Virginia,City,United States of America,8709,47.5236741,-92.5364036
Altdorf,City,Switzerland,8678,46.8790021,8.6380026
Socorro,City,United States of America,8668,34.0621185,-106.8989895
Gadabay,City,Azerbaijan,8657,40.5655556,45.8161111
Luba,City,Eq. Guinea,8655,3.449997,8.5500005
Crookston,City,United States of America,8653,47.7737622,-96.6077314
La Libertad,City,Guatemala,8646,16.7804344,-90.1199878
Suntar,City,Russia,8639,62.1444096,117.6319307
Lamar,City,United States of America,8620,38.0864982,-102.6194058
Miles City,City,United States of America,8615,46.4088843,-105.8399844
Kingaroy,City,Australia,8573,-26.5389628,151.840592
Inverell,City,Australia,8561,-29.7667761,151.1125744
Chos Malal,City,Argentina,8556,-37.382952,-70.2665743
Aqsu,City,Kazakhstan,8543,52.4501951,71.9597314
Montpelier,City,United States of America,8538,44.2599715,-72.5758132
Rawlins,City,United States of America,8533,41.7906649,-107.234292
Wasilla,City,United States of America,8521,61.5817308,-149.439442
Hilf,City,Oman,8500,20.6561533,58.8767621
Kirkwall,City,United Kingdom,8500,58.9669808,-2.9500114
Oranjemund,City,Namibia,8496,-28.5494861,16.4299943
San Antonio Oeste,City,Argentina,8492,-40.7328768,-64.9332823
Evinayong,City,Eq. Guinea,8462,1.4499991,10.5667026
Goundam,City,Mali,8456,16.416994,-3.6665827
Achacachi,City,Bolivia,8447,-16.0833219,-68.6665686
Vallegrande,City,Bolivia,8422,-18.4895833,-64.1099992
Katakwi,City,Uganda,8400,1.8911111,33.9661111
Aleg,City,Mauritania,8388,17.057997,-13.9089956
Pecos,City,United States of America,8372,31.4157943,-103.4998947
Alliance,City,United States of America,8344,42.1013953,-102.8701915
Brokopondo,City,Suriname,8340,5.0403758,-55.0200114
Masindi-Port,City,Uganda,8319,1.7003988,32.0699182
Olovyannaya,City,Russia,8247,50.9499766,115.5666304
Aiquile,City,Bolivia,8224,-18.1895499,-65.1800114
Zhanibek,City,Kazakhstan,8212,49.4276406,46.8772314
Moree,City,Australia,8203,-29.469895,149.8300687
Yeghegnadzor,City,Armenia,8200,39.7611111,45.3333333
Qarqaraly,City,Kazakhstan,8195,49.4249018,75.4648921
Tillamook,City,United States of America,8145,45.4552474,-123.8425031
Ndalatando,City,Angola,8144,-9.2995499,14.9099837
Dalnegorsk,City,Russia,8123,44.5372156,135.5172473
Putina,City,Peru,8118,-15.470026,-69.4299846
Almirante,City,Panama,8114,9.3000124,-82.3999681
Rabaul,City,Papua New Guinea,8074,-4.2054904,152.1434307
Puerto Aisén,City,Chile,8067,-45.3999304,-72.7000175
Uliastay,City,Mongolia,8056,47.7500169,96.8167155
Qusmuryn,City,Kazakhstan,8049,52.4579983,64.5999739
Deniliquin,City,Australia,8024,-35.5295768,144.9500048
Kontcha,City,Cameroon,8018,7.9670189,12.2332995
McCook,City,United States of America,8012,40.2055937,-100.6261683
El Calafate,City,Argentina,8000,-50.3333244,-72.3000161
Oldeani,City,Tanzania,8000,-3.3496289,35.5500158
Bajram Curri,City,Albania,7967,42.3333001,20.0833026
Illizi,City,Algeria,7957,26.4833563,8.4666044
Senmonorom,City,Cambodia,7944,12.4499971,107.1999997
Keflavík,City,Iceland,7930,64.0166467,-22.5665918
Gracias,City,Honduras,7909,14.5833031,-88.5833005
Port Maria,City,Jamaica,7906,18.3770011,-76.8999955
Ersekë,City,Albania,7890,40.3333021,20.6832965
Esperance,City,Australia,7888,-33.857307,121.8888973
San Juan Bautista,City,Paraguay,7882,-26.6799878,-57.1500106
Dryden,City,Canada,7862,49.7833295,-92.8333364
Dilolo,City,Dem. Rep. Congo,7854,-10.6996195,22.3333032
London,City,United States of America,7844,37.1288823,-84.0833537
Devils Lake,City,United States of America,7813,48.112217,-98.8596869
San Juan del Sur,City,Nicaragua,7790,11.2499968,-85.8600411
Chosan,City,North Korea,7786,40.8254783,125.8008378
Falmouth,City,Jamaica,7779,18.479583,-77.6560496
Moengo,City,Suriname,7766,5.6300039,-54.409997
Victor Harbor,City,Australia,7760,-35.5596008,138.6173164
Punta Gorda,City,Belize,7748,16.1003467,-88.8100161
Kalabo,City,Zambia,7731,-14.9895902,22.6800004
Fort Stockton,City,United States of America,7721,30.8916919,-102.8849968
Castillos,City,Uruguay,7686,-34.1696081,-53.8299807
Las Lomitas,City,Argentina,7683,-24.6995919,-60.6000068
Revelstoke,City,Canada,7668,51.0004645,-118.1833395
Bayghanin,City,Kazakhstan,7657,48.6916907,55.8739949
Bentiu,City,S. Sudan,7653,9.2333333,29.8333333
Guide,City,China,7642,36.0450983,101.4241862
Richfield,City,United States of America,7621,38.772477,-112.0832984
Bansang,City,Gambia,7615,13.4336361,-14.6500208
Kenai,City,United States of America,7610,60.5543516,-151.2580131
Happy Valley - Goose Bay,City,Canada,7572,53.2999882,-60.2999992
Mitla,City,Mexico,7547,16.917041,-96.3999921
Urubamba,City,Peru,7540,-13.3042151,-72.1166165
Roatán,City,Honduras,7514,16.329996,-86.5189976
Banff,City,Canada,7502,51.1779989,-115.5719226
Young,City,Australia,7501,-34.3095996,148.2900077
Yarmouth,City,Canada,7500,43.8307945,-66.1125812
Stans,City,Switzerland,7475,46.9500031,8.3833025
Tranqueras,City,Uruguay,7474,-31.200022,-55.7499669
Igarka,City,Russia,7470,67.467108,86.5833349
Gaoual,City,Guinea,7461,11.7540001,-13.2129984
Coracora,City,Peru,7420,-15.0196142,-73.7899768
Mahmud-E Eraqi,City,Afghanistan,7407,35.0166961,69.3333006
El Alamein,City,Egypt,7400,30.8170711,28.9499536
Carnarvon,City,Australia,7392,-24.899838,113.6501066
Neiafu,City,Tonga,7391,-18.6495735,-173.9832927
Reyes,City,Bolivia,7376,-14.3095801,-67.370007
Susuman,City,Russia,7367,62.783337,148.1667594
Luan Chau,City,Vietnam,7335,21.740004,103.3430047
Goranboy,City,Azerbaijan,7333,40.6102778,46.7897222
Salum,City,Egypt,7330,31.5669737,25.1500305
Gunnison,City,United States of America,7324,38.5447648,-106.92829
Osakarovka,City,Kazakhstan,7305,50.5799475,72.5699267
Leeton,City,Australia,7299,-34.5449341,146.3973067
Bossembélé,City,Central African Rep.,7287,5.2670028,17.6500232
La Sarre,City,Canada,7206,48.8000045,-79.2000342
Carhué,City,Argentina,7190,-37.1828609,-62.7333132
Bestobe,City,Kazakhstan,7189,52.4996753,73.0997135
Timiryazevskiy,City,Russia,7182,56.4926099,84.9035925
Sorø,City,Denmark,7167,55.4329981,11.5667016
Okandja,City,Gabon,7155,-0.6567753691648363,13.679547493075411
Tobol,City,Kazakhstan,7155,52.6980095,62.5749296
Gunnedah,City,Australia,7148,-30.9870117,150.2622904
Wick,City,United Kingdom,7147,58.4332925,-3.0833625
Truth or Consequences,City,United States of America,7121,33.1335964,-107.2528956
Parry Sound,City,Canada,7105,45.3337044,-80.0330066
Pedro Luro,City,Argentina,7100,-39.4833406,-62.6833163
Dalhart,City,United States of America,7088,36.0608079,-102.5186109
Narrabri,City,Australia,7082,-30.3319096,149.7874357
Zambezi,City,Zambia,7074,-13.5400146,23.1099483
Raton,City,United States of America,7073,36.8973977,-104.439889
Ironwood,City,United States of America,7064,46.4558065,-90.1593911
Stephenville,City,Canada,7054,48.5504073,-58.566565
Maryborough,City,Australia,7046,-37.0495874,143.729976
Kapoeta,City,S. Sudan,7042,4.7721234,33.5902388
Quellón,City,Chile,7029,-43.0996057,-73.5999884
Melekeok,City,Palau,7026,7.4873962,134.6265485
Stawell,City,Australia,6991,-37.0596126,142.7600093
Lascano,City,Uruguay,6976,-33.669587,-54.2000098
Needles,City,United States of America,6974,34.8484271,-114.6133507
Atherton,City,Australia,6959,-17.2702779,145.469353
Kieta,City,Papua New Guinea,6958,-6.2162756,155.6333321
Nicuadala,City,Mozambique,6945,-17.6076733,36.8197058
Nakasongola,City,Uganda,6921,1.3088889,32.4563889
Karibib,City,Namibia,6898,-21.9390029,15.8529965
Powell,City,United States of America,6895,44.7586749,-108.7584367
Zholymbet,City,Kazakhstan,6876,51.7502379,71.7098759
Oğuz,City,Azerbaijan,6876,41.0708333,47.4583333
Lander,City,United States of America,6821,42.8330044,-108.7325985
Rosário,City,Brazil,6798,-2.9400415,-44.2600222
Khandyga,City,Russia,6796,62.6660057,135.6000329
Cowra,City,Australia,6795,-33.8296289,148.6800097
Farim,City,Guinea-Bissau,6792,12.492999,-15.2270004
Kishkenekol,City,Kazakhstan,6779,53.6367635,72.3414135
Golfito,City,Costa Rica,6777,8.6500263,-83.149974
Byron Bay,City,Australia,6764,-28.656508,153.6128869
Thames,City,New Zealand,6756,-37.1384239,175.5853163
Antigonish,City,Canada,6739,45.6269165,-61.9981901
Tagum,City,Philippines,6726,7.382145,125.8016646
Houlton,City,United States of America,6703,46.1255166,-67.8397199
Rinconada,City,Argentina,6692,-22.4329085,-66.166592
Gorom Gorom,City,Burkina Faso,6691,14.450004,-0.2332975
Makarov,City,Russia,6663,48.6337356,142.8000069
Ghadamis,City,Libya,6623,30.1332886,9.5000297
Zixing,City,China,6618,25.9699768,113.4000443
Horta,City,Portugal,6611,38.5346559,-28.6447568
Awjilah,City,Libya,6610,29.1080282,21.2869071
Bir Anzarane,City,Morocco,6597,23.8837476,-14.5333096
Lerwick,City,United Kingdom,6594,60.1500352,-1.1499921
Alpine,City,United States of America,6587,30.3607166,-103.6650009
Cankuzo,City,Burundi,6585,-3.1667039,30.5166966
Qazaly,City,Kazakhstan,6582,45.7627997,62.1075162
Jimaní,City,Dominican Rep.,6567,18.4930021,-71.8509955
Homer,City,United States of America,6560,59.6429344,-151.5482797
Mongomo,City,Eq. Guinea,6560,1.6336845,11.3165596
Childress,City,United States of America,6557,34.4248871,-100.2139195
Outjo,City,Namibia,6557,-20.1095361,16.1400378
Quirihue,City,Chile,6529,-36.280022,-72.5300021
Tumut,City,Australia,6526,-35.3095902,148.2200378
Cooma,City,Australia,6520,-36.2395593,149.1200345
Pukë,City,Albania,6495,42.033303,19.8833045
Sidney,City,United States of America,6492,41.1398002,-102.9782727
San Ramón,City,Bolivia,6490,-13.2895906,-64.7099884
Ingeniero Guillermo N. Juarez,City,Argentina,6453,-23.9000024,-61.8499821
Melut,City,S. Sudan,6407,10.43369,32.2000394
Flin Flon,City,Canada,6393,54.7665912,-101.8833008
Merimbula,City,Australia,6367,-36.8996224,149.9000386
San Carlos,City,Philippines,6353,10.5503754,123.3800036
San Carlos,City,Bolivia,6353,-17.3999857,-63.7299966
San Matias,City,Bolivia,6352,-16.3599975,-58.4200106
Dalaba,City,Guinea,6349,10.656,-12.2720036
Ban Houayxay,City,Laos,6347,20.2775,100.4127778
Verkhnevilyuysk,City,Russia,6341,63.4456997,120.3167281
Fort Nelson,City,Canada,6315,58.80387810156615,-122.68654311100921
Biloela,City,Australia,6309,-24.393564,150.4960746
Ghanzi,City,Botswana,6306,-21.6996199,21.6399605
Douglas,City,United States of America,6298,42.7564716,-105.3845341
Lucea,City,Jamaica,6289,18.4429981,-78.1790036
Selfoss,City,Iceland,6275,63.9334219,-20.996946
Smithers,City,Canada,6245,54.7665912,-127.1665896
Diekirch,City,Luxembourg,6242,49.8833011,6.1667016
Bethel,City,United States of America,6228,60.7933034,-161.7557961
Ndende,City,Gabon,6200,-2.3829179,11.3832739
Gizo,City,Solomon Is.,6154,-8.0996232,156.8350158
Siteki,City,eSwatini,6152,-26.454996,31.9519986
Doctor Pedro P. Peña,City,Argentina,6143,-22.4799857,-62.2999805
Umba,City,Russia,6128,66.6813937,34.3455415
Ingham,City,Australia,6127,-18.6495735,146.1666231
Iqaluit,City,Canada,6124,63.7504594,-68.5001917
Bathurst,City,Australia,6111,-33.4196281,149.5700329
Bathurst,City,Canada,6111,47.5999744,-65.6499827
Ararat,City,Australia,6110,-37.2795475,142.9099743
Bar Harbor,City,Unknown,6090,44.3878965,-68.2043746
Kirundo,City,Burundi,6083,-2.5847222,30.0972222
Dinguiraye,City,Guinea,6062,11.298996,-10.7260014
The Pas,City,Canada,6055,53.8166234,-101.2333147
Karasburg,City,Namibia,6054,-28.0195959,18.7399825
Puerto Baquerizo Moreno,City,Ecuador,6030,-0.900011,-89.5999679
Chepes,City,Argentina,6020,-31.349987,-66.5999506
Norway House,City,Canada,6000,53.9665884,-97.8332896
Tessalit,City,Mali,6000,20.2013884,1.0888118
Chapaev,City,Kazakhstan,6000,50.1914958,51.1449296
Ferfer,City,Somalia,6000,5.0854118,45.1650362
Phongsali,City,Laos,6000,21.683304,102.0999967
Wonthaggi,City,Australia,5985,-38.6094922,145.5900175
Tazovsky,City,Russia,5981,67.4666687,78.6999918
Port St. Johns,City,South Africa,5939,-31.6278511,29.5283162
Muineachan,City,Ireland,5937,54.25,-6.9666667
Maintirano,City,Madagascar,5925,-18.0666117,44.0166825
Mitú,City,Colombia,5917,1.1983106,-70.1736084
Meadow Lake,City,Canada,5882,54.1301184,-108.4347356
Mundybash,City,Russia,5870,53.2332739,87.3166752
Kerikeri,City,New Zealand,5856,-35.2284809,173.9506715
Glendive,City,United States of America,5856,47.1085832,-104.7104926
Northam,City,Australia,5855,-31.6565832,116.6533858
Vegreville,City,Canada,5813,53.499976,-112.0499671
Lorengau,City,Papua New Guinea,5806,-2.032002,147.2799966
Grand Turk,City,Turks and Caicos Is.,5801,21.4664274,-71.1359786
Eyumojok,City,Cameroon,5798,5.7503583,8.983317
Chadron,City,United States of America,5798,42.8279142,-103.0030774
Carnarvon,City,South Africa,5785,-30.949598,22.1333154
Fderik,City,Mauritania,5760,22.6790011,-12.7070005
Bilibino,City,Russia,5757,68.05262665090873,166.44857353746198
Piggs Peak,City,eSwatini,5750,-25.961004,31.2470015
Moab,City,United States of America,5730,38.5737036,-109.5491895
Ingeniero Jacobacci,City,Argentina,5719,-41.3000256,-69.5833086
Tiksi,City,Russia,5700,71.6268855,128.8349668
Glarus,City,Switzerland,5681,47.050002,9.0666996
Kununurra,City,Australia,5679,-15.7665971,128.7333203
Appenzell,City,Switzerland,5649,47.3333041,9.4167005
Kerema,City,Papua New Guinea,5646,-7.9270019,145.8379987
Béni Ounif,City,Algeria,5628,32.0492698,-1.2513813
Kasempa,City,Zambia,5622,-13.4596061,25.8200154
Vossavangen,City,Norway,5571,60.6300032,6.4410035
Okhotsk,City,Russia,5570,59.3830019,143.2170357
Saravan,City,Laos,5521,15.715998,106.4269987
Caazapá,City,Paraguay,5504,-26.2000171,-56.3800059
Roma,City,Australia,5496,-26.559375,148.7907006
Stettler,City,Canada,5494,52.3329671,-112.6832876
Mali,City,Guinea,5479,12.084003,-12.3010014
Avarua,City,Cook Is.,5445,-21.1962256,-159.7854367
Tura,City,Russia,5444,64.2832971,100.2500459
Ouadda,City,Central African Rep.,5434,8.0670903,22.4000175
San Quintín,City,Mexico,5433,30.558464923969392,-115.94008409781253
Mudgee,City,Australia,5391,-32.5896012,149.5801098
Witu,City,Kenya,5380,-2.3796106,40.430028
Falfurrias,City,United States of America,5349,27.2269027,-98.1448985
Qaminis,City,Libya,5348,31.6606372,20.0154602
Peace River,City,Canada,5340,56.2333234,-117.2832911
Desaguadero,City,Peru,5329,-16.5645845,-69.0449952
Polson,City,United States of America,5326,47.6880052,-114.156686
La Esperanza,City,Honduras,5318,14.3330041,-88.1666995
Tucumcari,City,United States of America,5313,35.1698029,-103.725514
Hohenau,City,Paraguay,5306,-27.089777914206802,-55.6465764251629
28 de Noviembre,City,Argentina,5300,-51.58929026169316,-72.2196012862378
Turgay,City,Kazakhstan,5277,49.6260001,63.4989965
Polygyros,City,Greece,5258,40.3810021,23.4530015
Sisimiut,City,Greenland,5227,66.9500078,-53.6666057
Fort Shevchenko,City,Kazakhstan,5213,44.5170618,50.2666369
New Liskeard,City,Canada,5203,47.5000063,-79.6666466
Kaitaia,City,New Zealand,5202,-35.1099257,173.2726847
Kibale,City,Uganda,5200,0.8,31.0666667
Kalangala,City,Uganda,5200,-0.3088889,32.225
